MeasurementID,DeviceID,ReportTime,OutputFrequency,PM1_Conc_Mass_Value,PM1_Conc_Mass_Raw,PM1_Conc_Mass_Weight,PM1_Conc_Number_Value,PM1_Conc_Number_Raw,PM1_Conc_Number_Weight,PM2.5_Conc_Mass_Value,PM2.5_Conc_Mass_Raw,PM2.5_Conc_Mass_Weight,PM2.5_Conc_Number_Value,PM2.5_Conc_Number_Raw,PM2.5_Conc_Number_Weight,PM10_Conc_Mass_Value,PM10_Conc_Mass_Raw,PM10_Conc_Mass_Weight,PM10_Conc_Number_Value,PM10_Conc_Number_Raw,PM10_Conc_Number_Weight,NO2_Conc_Value,NO2_Conc_Raw,NO2_Conc_Weight,Relative_Humidity_Value,Relative_Humidity_Raw,Relative_Humidity_Weight,Temperature_Value,Temperature_Raw,Temperature_Weight
64799b3f057d41aea7a7d13d,AYQ9WCLH,2023-06-02T07:33:18.983Z,minute,16.81,16.81,1,29.82,29.82,1,24.19,24.19,1,31.17,31.17,1,26.35,26.35,1,31.26,31.26,1,13.24,13.24,1,80.21,80.21,1,27.86,27.86,1
647997409424708107343fed,AYQ9WCLH,2023-06-02T07:16:15.722Z,minute,18.54,18.54,1,32.49,32.49,1,25.58,25.58,1,33.58,33.58,1,26.96,26.96,1,33.66,33.66,1,27.99,27.99,1,82.4,82.4,1,27.13,27.13,1
64799341057d41aea7a7bba5,AYQ9WCLH,2023-06-02T06:59:12.731Z,minute,18.39,18.39,1,33.06,33.06,1,26.75,26.75,1,34.34,34.34,1,28.72,28.72,1,34.47,34.47,1,40.26,40.26,1,85.18,85.18,1,26.09,26.09,1
64798f429424708107342e43,AYQ9WCLH,2023-06-02T06:42:09.803Z,minute,23.19,23.19,1,44.25,44.25,1,33.78,33.78,1,45.95,45.95,1,38.91,38.91,1,46.12,46.12,1,45.2,45.2,1,86.61,86.61,1,25.52,25.52,1
64798b44d3d5f8d5bd79318b,AYQ9WCLH,2023-06-02T06:25:06.457Z,minute,25.72,25.72,1,51.21,51.21,1,36.88,36.88,1,53.16,53.16,1,43.5,43.5,1,53.34,53.34,1,51.04,51.04,1,87.37,87.37,1,25.18,25.18,1
64798741057d41aea7a79f94,AYQ9WCLH,2023-06-02T06:08:00.208Z,minute,26.66,26.66,1,54.26,54.26,1,38.41,38.41,1,56.22,56.22,1,44.74,44.74,1,56.41,56.41,1,52.07,52.07,1,87.75,87.75,1,24.92,24.92,1
64798342d8b93b2dbaf57b6e,AYQ9WCLH,2023-06-02T05:50:56.842Z,minute,25.88,25.88,1,51.07,51.07,1,36.17,36.17,1,52.74,52.74,1,43.78,43.78,1,52.89,52.89,1,51.97,51.97,1,88.12,88.12,1,24.79,24.79,1
64797f3bd8b93b2dbaf570b0,AYQ9WCLH,2023-06-02T05:33:45.817Z,minute,21.78,21.78,1,39.52,39.52,1,31.61,31.61,1,41.01,41.01,1,36.48,36.48,1,41.14,41.14,1,49.99,49.99,1,87.94,87.94,1,24.81,24.81,1
64797b381a77008f51d04adc,AYQ9WCLH,2023-06-02T05:16:39.663Z,minute,20.75,20.75,1,37.1,37.1,1,30.24,30.24,1,38.43,38.43,1,34.66,34.66,1,38.57,38.57,1,46.76,46.76,1,87.73,87.73,1,24.81,24.81,1
64797738a0831e97084467f2,AYQ9WCLH,2023-06-02T04:59:36.330Z,minute,15.58,15.58,1,27.22,27.22,1,23.52,23.52,1,28.27,28.27,1,26.52,26.52,1,28.43,28.43,1,45.79,45.79,1,87.5,87.5,1,24.85,24.85,1
